1525,rank,54009.9
1526,storm,54009.1
1527,god's,53975.9
1528,imagine,53930.8
1529,wore,53915
1530,duties,53904.7
1531,admitted,53846.2
1532,countries,53834.3
1533,pocket,53783.7
1534,arrival,53776.5
1535,imagination,53768.6
1536,driven,53753.6
1537,loud,53742.5
1538,sentence,53699
1539,lovely,53673.7
1540,extraordinary,53589
1541,November,53551.8
1542,December,53541.6
1543,happen,53527.3
1544,absence,53502.8
1545,breakfast,53488.6
1546,population,53423.7
1547,thank,53413.4
1548,rules,53386.5
1549,inhabitants,53168.1
1550,series,53157.9
1551,laughing,53113.6
1552,address,53096.2
1553,relief,53061.3
1554,bird,52958.5
1555,owner,52920.5
1556,impression,52901.5
1557,satisfaction,52896.8
1558,coat,52869.9
1559,prepare,52846.2
1560,relations,52841.4
1561,shape,52710.9
1562,birth,52703
1563,rapidly,52677.6
1564,smoke,52676.9
1565,January,52657.1
1566,mother+'s,52657.1
1567,machine,52618.3
1568,content,52615.1
1569,consideration,52606.4
1570,accompanied,52581.1
1571,regular,52519.4
1572,moving,52512.3
1573,stands,52512.3
1574,wholly,52482.2
1575,teeth,52449
1576,busy,52407.1
1577,treated,52378.6
1578,burning,52322.4
1579,shame,52312.9
1580,quality,52292.4
1581,bay,52212.5
1582,discover,52201.4
1583,inside,52123.1
1584,brain,52105.7
1585,soil,52100.9
1586,completely,52050.3
1587,message,52049.5
1588,ring,52000.4
1589,resolved,51981.4
1590,calling,51950.6
1591,phrase,51940.3
1592,acts,51907.1
1593,mention,51888.9
1594,square,51832.7
1595,pair,51818.5
1596,won,51798.7
1597,title,51777.3
1598,understanding,51713.3
1599,Sunday,51687.9
1600,fruit,51674.5
1601,mad,51668.9
1602,forces,51593.8
1603,included,51591.4
1604,tea,51547.1
1605,rocks,51540
1606,nearer,51456.1
1607,slaves,51427.7
1608,falling,51396
1609,absolutely,51394.4
1610,slow,51380.2
1611,bearing,51315.3
1612,mercy,51306.6
1613,larger,51297.9
1614,explain,51285.2
1615,contain,51210.9
1616,grief,51205.3
1617,soldier,51200.6
1618,wasn't,51135.7
1619,countenance,51077.2
1620,previous,51055.8
1621,explanation,51050.3
1622,welcome,51009.1
1623,proposed,51006.8
1624,prayer,50987.8
1625,stars,50977.5
1626,Germany,50905.5
1627,belief,50725.9
1628,informed,50691.1
1629,moments,50676.1
1630,poetry,50673.7
1631,constant,50650.8
1632,buy,50619.9
1633,final,50604.9
1634,faithful,50587.5
1635,ride,50551.9
1636,policy,50464.8
1637,supper,50460.9
1638,drawing,50447.4
1639,excitement,50435.6
1640,dying,50335.1
1641,demand,50257.6
1642,fighting,50245.7
1643,fields,50201.4
1644,drove,50184.8
1645,upper,50168.2
1646,sum,50041.6
1647,Philip,49999.7
1648,motion,49955.4
1649,assistance,49929.2
1650,forty,49903.1
1651,April,49899.2
1652,stones,49887.3
1653,Edward,49840.6
1654,fees,49820.1
1655,kindly,49809.8
1656,dignity,49803.5
1657,catch,49718.8
1658,October,49715.6
1659,seated,49654.7
1660,knees,49642.1
1661,amongst,49628.6
1662,current,49580.4
1663,sending,49578.8
1664,parties,49574
1665,objects,49571.7
1666,gained,49550.3
1667,bitter,49544.8
1668,possibly,49520.2
1669,slave,49489.4
1670,separate,49480.7
1671,loose,49427.7
1672,text,49423.7
1673,receiving,49391.3
1674,worst,49369.1
1675,sold,49339.1
1676,don,49305
1677,credit,49262.3
1678,chosen,49225.9
1679,hoped,49174.5
1680,printed,49171.3
1681,terror,49161.1
1682,features,49124.7
1683,fond,49101.7
1684,control,49074
1685,capable,49070.1
1686,fifteen,49002.8
1687,doesn't,48968
1688,firm,48962.5
1689,superior,48948.2
1690,cruel,48839.1
1691,spiritual,48809.8
1692,Harry,48809
1693,splendid,48752
1694,proof,48702.2
1695,pressed,48635.7
1696,sooner,48619.1
1697,join,48614.4
1698,process,48561.4
1699,crime,48528.9
1700,dust,48502.8
1701,instantly,48494.9
1702,lands,48475.9
1703,relation,48472.8
1704,doors,48413.4
1705,concerned,48411.1
1706,deeply,48404.7
1707,practical,48402.4
1708,colour,48371.5
1709,sing,48331.2
1710,destroy,48261.5
1711,anger,48238.6
1712,distributing,48223.6
1713,results,48202.2
1714,increase,48197.5
1715,reasons,48062.2
1716,nose,48059.8
1717,friendly,48021
1718,entrance,47983.8
1719,rooms,47962.5
1720,admit,47956.2
1721,supply,47924.5
1722,clean,47921.3
1723,useful,47849.4
1724,yesterday,47824
1725,delicate,47818.5
1726,fail,47778.1
1727,continue,47737.8
1728,remove,47699
1729,addressed,47673.7
1730,choice,47671.3
1731,huge,47619.9
1732,needs,47619.1
1733,wear,47608.8
1734,blind,47599.4
1735,unable,47589.1
1736,cover,47574
1737,double,47550.3
1738,victory,47530.5
1739,dozen,47519.4
1740,constantly,47490.2
1741,level,47487.8
1742,India,47392.1
1743,release,47389.7
1744,rough,47332.7
1745,ended,47325.6
1746,shows,47324
1747,fly,47316.9
1748,praise,47267.9
1749,devil,47254.4
1750,ahead,47194.3
1751,smith,47190.3
1752,connected,47128.6
1753,degrees,47110.4
1754,gain,47094.6
1755,addition,47084.3
1756,committed,47063
1757,chamber,47055.8
1758,notes,47051.9
1759,Italian,47021.8
1760,gradually,46902.4
1761,acquaintance,46877.8
1762,bought,46854.1
1763,souls,46847
1764,mission,46837.5
1765,sacrifice,46810.6
1766,cities,46797.1
1767,mistake,46768.7
1768,exercise,46752
1769,conscience,46747.3
1770,based,46717.2
1771,car,46691.1
1772,buried,46646.8
1773,theory,46621.5
1774,commanded,46561.4
1775,nobody,46560.6
1776,minister,46464.9
1777,closely,46446.7
1778,energy,46407.9
1779,dick,46399.2
1780,bare,46386.5
1781,fought,46382.6
1782,partly,46369.9
1783,mistress,46298.7
1784,hate,46287.7
1785,arose,46271
1786,playing,46253.6
1787,color,46252.1
1788,lake,46240.2
1789,safety,46193.5
1790,provisions,46145.2
1791,description,46112
1792,asleep,46108.9
1793,centre,46093.8
1794,faint,46085.1
1795,thinks,46053.5
1796,parents,46044.8
1797,escaped,46024.2
1798,careful,45995.7
1799,enjoy,45987.8
1800,drop,45918.2
1801,brilliant,45799.5
1802,brief,45788.4
1803,bringing,45758.4
1804,worship,45744.1
1805,goods,45735.4
1806,tale,45733.1
1807,skin,45696.7
1808,roof,45695.9
1809,grey,45689.6
1810,highly,45680.1
1811,crown,45638.1
1812,castle,45581.2
1813,excited,45567.7
1814,throne,45558.2
1815,stated,45524.2
1816,despair,45463.3
1817,ease,45457.8
1818,attached,45447.5
1819,total,45438.8
1820,kindness,45424.5
1821,mile,45375.5
1822,citizens,45309.8
1823,circle,45281.3
1824,dull,45281.3
1825,extreme,45269.5
1826,clouds,45264.7
1827,figures,45251.3
1828,intention,45248.1
1829,prison,45241
1830,term,45215.7
1831,assured,45181.6
1832,hidden,45123.9
1833,thoroughly,45123.1
1834,cup,45107.3
1835,member,45100.2
1836,civil,44958.5
1837,apply,44943.5
1838,labor,44925.3
1839,everywhere,44877.1
1840,intelligence,44856.5
1841,strike,44825.6
1842,fairly,44822.5
1843,comply,44817.7
1844,fellows,44813
1845,haven't,44742.6
1846,event,44675.3
1847,gently,44659.5
1848,connection,44629.4
1849,protection,44625.5
1850,conscious,44568.5
1851,edition,44551.1
1852,directed,44487
1853,pulled,44473.6
1854,flight,44454.6
1855,evident,44453.8
1856,surrounded,44441.1
1857,wishes,44411.9
1858,yards,44411.9
1859,voices,44401.6
1860,weary,44397.6
1861,couple,44368.4
1862,variety,44354.1
1863,whilst,44316.1
1864,volume,44293.2
1865,details,44279
1866,older,44260
1867,requirements,44256
1868,custom,44253.6
1869,apart,44248.1
1870,bow,44208.5
1871,awful,44175.3
1872,everybody,44135.8
1873,labour,44127.9
1874,asking,44097.8
1875,lover,44066.9
1876,showing,44052.7
1877,introduced,44021.8
1878,suit,43998.9
1879,becoming,43985.4
1880,composed,43982.3
1881,plans,43978.3
1882,rendered,43966.5
1883,pictures,43960.1
1884,lest,43949.8
1885,volunteers,43949.8
1886,singing,43942.7
1887,eager,43919
1888,precious,43892.9
1889,paused,43885
1890,require,43847
1891,meat,43838.3
1892,whenever,43837.5
1893,milk,43784.5
1894,dogs,43682.4
1895,successful,43611.2
1896,plants,43609.7
1897,vision,43605.7
1898,rare,43603.3
1899,granted,43561.4
1900,raise,43533.7
1901,Egypt,43529.8
1902,manners,43503.6
1903,cousin,43494.9
1904,you've,43454.6
1905,development,43431.7
1906,Arthur,43405.5
1907,obs,43402.4
1908,cool,43305.1
1909,trial,43233.9
1910,learning,43177.7
1911,approached,43176.9
1912,bridge,43143.7
1913,abroad,43081.2
1914,devoted,43071.7
1915,paying,43055.9
1916,literary,43044
1917,writer,42938
1918,fn,42935.6
1919,Israel,42903.2
1920,disappeared,42899.2
1921,interrupted,42888.9
1922,stock,42862.8
1923,readers,42829.6
1924,dreadful,42801.9
1925,female,42767.9
1926,protect,42699.1
1927,accustomed,42696.7
1928,Virginia,42695.1
1929,type,42657.9
1930,recognized,42656.3
1931,salt,42649.2
1932,destroyed,42641.3
1933,signs,42635
1934,innocent,42613.6
1935,temper,42601.8
1936,plenty,42597
1937,pope,42596.2
1938,avoid,42559
1939,hurried,42480.7
1940,represented,42461.7
1941,favor,42434.8
1942,mental,42347
1943,attitude,42329.6
1944,returning,42271.9
1945,admiration,42255.2
1946,brothers,42245
1947,anxiety,42233.9
1948,queen,42223.6
1949,teach,42216.5
1950,count,42207.8
1951,curiosity,42203.8
1952,solemn,42188.8
1953,causes,42152.4
1954,vessels,42102.5
1955,compelled,42082
1956,dance,42075.7
1957,hotel,42072.5
1958,wicked,42017.9
1959,fled,41992.6
1960,kissed,41987
1961,guns,41921.4
1962,fill,41911.9
1963,visible,41884.2
1964,younger,41825.7
1965,guide,41750.5
1966,earnest,41745.7
1967,actual,41729.1
1968,companions,41728.3
1969,prisoner,41725.2
1970,miserable,41704.6
1971,lad,41692
1972,harm,41617.6
1973,views,41499.7
1974,Irish,41490.2
1975,utterly,41479.9
1976,ends,41431.7
1977,shop,41349.4
1978,stairs,41339.1
1979,pardon,41335.1
1980,gay,41319.3
1981,beg,41312.2
1982,seldom,41303.5
1983,kinds,41287.7
1984,record,41281.4
1985,fat,41278.2
1986,sand,41232.3
1987,violent,41203.8
1988,branches,41195.1
1989,inquired,41185.6
1990,IV,41152.4
1991,September,41145.3
1992,worn,41117.6
1993,Ireland,41105.7
1994,flat,41104.1
1995,departure,41101
1996,delivered,41099.4
1997,gift,41080.4
1998,ruin,41073.3
1999,skill,41029.8
2000,cattle,40983.1
Rank,Word,Count (per billion)
2001,equipment,40935.6
2002,temple,40926.1
2003,calls,40860.5
2004,earlier,40843.1
2005,license,40827.2
2006,visited,40818.5
2007,en,40812.2
2008,consent,40810.6
2009,sufficiently,40787.7
2010,natives,40772.7
2011,wound,40752.1
2012,laughter,40713.3
2013,contained,40691.2
2014,perceived,40691.2
2015,scattered,40669.8
2016,whence,40661.1
2017,rushed,40657.9
2018,chiefly,40639
2019,bold,40614.4
2020,anywhere,40597
2021,witness,40545.6
2022,foolish,40523.4
2023,helped,40487.8
2024,kitchen,40483.9
2025,sell,40483.9
2026,anybody,40479.1
2027,self,40477.6
2028,extremely,40476
2029,treatment,40449.1
2030,throat,40414.3
2031,dreams,40383.4
2032,patient,40380.2
2033,speed,40372.3
2034,growth,40351
2035,quantity,40347.8
2036,Latin,40314.6
2037,immense,40278.2
2038,conclusion,40262.4
2039,computer,40222
2040,affected,40214.1
2041,severe,40200.7
2042,excuse,40180.9
2043,triumph,40169.8
2044,origin,40165.1
2045,Joseph,40161.1
2046,slept,40160.3
2047,eternal,40157.1
2048,thine,40157.1
2049,audience,40127.9
2050,pages,40117.6
2051,sounds,40089.1
2052,swift,40080.4
2053,limited,40060.6
2054,wings,40014
2055,stepped,39957
2056,services,39933.3
2057,library,39915.9
2058,remaining,39911.9
2059,containing,39908.7
2060,base,39900.8
2061,confusion,39871.6
2062,win,39858.9
2063,maid,39847.8
2064,charming,39846.2
2065,editions,39843.1
2066,attended,39842.3
2067,softly,39831.2
2068,reality,39813
2069,performed,39808.3
2070,glorious,39774.2
2071,likewise,39757.6
2072,site,39722.8
2073,sail,39713.3
2074,frightened,39697.5
2075,acquainted,39660.3
2076,unhappy,39660.3
2077,feared,39591.5
2078,article,39586.7
2079,prisoners,39576.5
2080,store,39566.2
2081,adopted,39561.4
2082,shalt,39534.5
2083,remark,39519.5
2084,cook,39479.1
2085,thousands,39463.3
2086,pause,39426.1
2087,inclined,39411.1
2088,convinced,39401.6
2089,band,39397.7
2090,valuable,39324.1
2091,hence,39316.2
2092,desert,39278.2
2093,effects,39257.6
2094,kiss,39251.3
2095,plant,39201.5
2096,ice,39198.3
2097,ball,39180.9
2098,stick,39108.1
2099,absolute,39093.1
2100,readily,39085.2
2101,behold,39051.1
2102,fierce,39048
2103,argument,38991
2104,observe,38990.2
2105,blessed,38967.3
2106,bosom,38956.2
2107,rage,38949.1
2108,striking,38941.2
2109,discovery,38883.4
2110,creatures,38875.5
2111,shouted,38859.7
2112,guilty,38836.7
2113,related,38810.6
2114,setting,38686.4
2115,forgot,38668.2
2116,punishment,38650.8
2117,gun,38632.6
2118,slightly,38629.5
2119,articles,38575.7
2120,police,38557.5
2121,mysterious,38550.4
2122,extended,38536.1
2123,confess,38535.3
2124,shade,38527.4
2125,murder,38525
2126,emotion,38510
2127,destruction,38505.3
2128,wondered,38474.4
2129,increasing,38463.3
2130,hide,38423.8
2131,expedition,38402.4
2132,horror,38361.3
2133,local,38355.7
2134,expenses,38353.4
2135,ignorant,38321.7
2136,doctrine,38303.5
2137,generous,38301.1
2138,range,38284.5
2139,host,38240.2
2140,wet,38201.5
2141,cloud,38187.2
2142,mystery,38185.6
2143,Ed,38165.9
2144,waste,38164.3
2145,changes,38156.4
2146,possess,38151.6
2147,consciousness,38142.1
2148,February,38131.1
2149,trembling,38110.5
2150,disease,38039.3
2151,formerly,38037.7
2152,spend,38033.7
2153,production,38021.1
2154,source,38004.5
2155,mankind,37996.6
2156,universal,37991.8
2157,deck,37965.7
2158,sees,37923
2159,habits,37913.5
2160,estate,37878.7
2161,aunt,37832.8
2162,reign,37816.2
2163,humble,37795.6
2164,compliance,37787.7
2165,delay,37771.1
2166,shining,37764
2167,reported,37740.2
2168,hers,37736.3
2169,unfortunate,37731.5
2170,midnight,37703.8
2171,listening,37700.7
2172,flower,37688.8
2173,hero,37673.8
2174,accomplished,37666.7
2175,doth,37665.1
2176,classes,37658.7
2177,thanks,37642.1
2178,banks,37623.1
2179,philosophy,37611.3
2180,belong,37593.9
2181,finger,37580.4
2182,comfortable,37542.5
2183,market,37529
2184,cap,37514.8
2185,waves,37462.5
2186,woman's,37437.2
2187,glanced,37392.9
2188,troubled,37376.3
2189,difficulties,37338.3
2190,picked,37330.4
2191,European,37324.9
2192,purposes,37314.6
2193,somewhere,37273.5
2194,delighted,37264
2195,pushed,37259.2
2196,press,37241.8
2197,household,37219.7
2198,fleet,37214.9
2199,baby,37208.6
2200,region,37161.9
2201,lately,37158.7
2202,uttered,37142.1
2203,exact,37133.4
2204,image,37131.9
2205,ages,37127.1
2206,murmured,37113.7
2207,melancholy,37112.9
2208,suspicion,37107.3
2209,bowed,37089.9
2210,refuse,37051.9
2211,Elizabeth,37040.9
2212,staff,37036.1
2213,liability,37032.2
2214,we'll,37019.5
2215,enjoyed,36985.5
2216,stretched,36973.6
2217,gaze,36916.7
2218,belonged,36888.2
2219,ashamed,36880.3
2220,reward,36873.2
2221,meal,36778.2
2222,blame,36775
2223,nodded,36767.1
2224,status,36747.4
2225,opinions,36725.2
2226,indicate,36699.1
2227,poem,36654
2228,savage,36642.9
2229,arise,36635
2230,voyage,36628.7
2231,misery,36563.8
2232,guests,36562.2
2233,painted,36515.6
2234,attend,36513.2
2235,afford,36482.3
2236,donate,36471.3
2237,job,36450.7
2238,proceed,36439.6
2239,loves,36414.3
2240,forehead,36382.6
2241,regret,36381.9
2242,plainly,36355.7
2243,risk,36336.8
2244,ad,36312.2
2245,lighted,36312.2
2246,angel,36288.5
2247,rapid,36285.3
2248,distinct,36267.9
2249,doubtless,36256.1
2250,properly,36256.1
2251,wit,36238.7
2252,fame,36237.9
2253,singular,36221.3
2254,error,36182.5
2255,utmost,36158
2256,methods,36155.6
2257,reputation,36155.6
2258,appeal,36123.2
2259,she's,36120.8
2260,w,36088.3
2261,strongly,36080.4
2262,Margaret,36006.9
2263,lack,35996.6
2264,breaking,35977.6
2265,dawn,35959.4
2266,violence,35957.8
2267,fatal,35917.5
2268,render,35896.1
2269,career,35881.1
2270,design,35854.2
2271,displayed,35848.6
2272,gets,35843.1
2273,commercial,35830.4
2274,forgive,35809.9
2275,lights,35807.5
2276,agreeable,35805.1
2277,suggestion,35777.4
2278,utter,35777.4
2279,sheep,35725.2
2280,resolution,35703.9
2281,spare,35671.4
2282,patience,35631.9
2283,domestic,35618.4
2284,concluded,35542.5
2285,'tis,35536.9
2286,farm,35520.3
2287,reference,35509.2
2288,Chinese,35506.1
2289,exist,35494.2
2290,corn,35491.8
2291,approaching,35449.1
2292,alike,35448.3
2293,mounted,35384.2
2294,Jane,35352.6
2295,issue,35310.7
2296,key,35281.4
2297,providing,35281.4
2298,majority,35276.6
2299,measures,35270.3
2300,towns,35240.2
2301,flame,35233.1
2302,Boston,35180.9
2303,dared,35177.7
2304,ignorance,35152.4
2305,reduced,35122.4
2306,occasionally,35100.2
2307,y,35094.7
2308,weakness,35090.7
2309,furnished,35089.1
2310,china,35058.3
2311,priests,35025.1
2312,flying,34986.3
2313,cloth,34966.5
2314,gazed,34953.9
2315,profit,34932.5
2316,fourth,34923.8
2317,bell,34920.6
2318,hitherto,34911.1
2319,benefit,34854.2
2320,movements,34847.1
2321,eagerly,34842.3
2322,acted,34841.5
2323,urged,34841.5
2324,ascii,34791.7
2325,disposed,34790.9
2326,electronically,34761.6
2327,atmosphere,34748.2
2328,chapter,34699.9
2329,begged,34626.3
2330,Helen,34619.2
2331,hole,34616.8
2332,invited,34593.1
2333,borne,34548.8
2334,departed,34546.4
2335,catholic,34522.7
2336,files,34514
2337,reasonable,34512.4
2338,sugar,34501.3
2339,replacement,34483.9
2340,sigh,34454.7
2341,humanity,34419.1
2342,thrust,34395.3
2343,frame,34362.9
2344,opposition,34350.2
2345,disk,34347.1
2346,haste,34328.9
2347,lonely,34328.1
2348,artist,34290.1
2349,knight,34282.2
2350,quarters,34277.4
2351,charm,34223.6
2352,substance,34163.5
2353,rolled,34154
2354,email,34145.3
2355,flung,34144.5
2356,celebrated,34143.7
2357,division,34136.6
2358,slavery,34114.5
2359,verse,34107.3
2360,decision,34067.8
2361,probable,34063.8
2362,painful,34042.5
2363,governor,34023.5
2364,forever,33999.7
2365,turns,33988.7
2366,branch,33961
2367,ocean,33958.6
2368,rear,33947.5
2369,leader,33937.2
2370,delightful,33915.1
2371,stared,33876.3
2372,boats,33808.3
2373,keen,33788.5
2374,disposition,33779.8
2375,senses,33722.1
2376,occasions,33700.7
2377,readable,33692.8
2378,beloved,33687.3
2379,inches,33684.1
2380,bones,33679.3
2381,enthusiasm,33648.5
2382,materials,33589.9
2383,luck,33588.4
2384,derived,33575.7
2385,managed,33479.2
2386,community,33464.9
2387,apparent,33464.2
2388,preserved,33454.7
2389,magnificent,33434.9
2390,hurry,33396.1
2391,scheme,33393.7
2392,oil,33392.2
2393,thence,33382.7
2394,reaching,33374.8
2395,dim,33362.1
2396,wretched,33290.1
2397,hanging,33275.9
2398,pipe,33218.1
2399,useless,33215.7
2400,nevertheless,33203.1
2401,print,33203.1
2402,smooth,33167.5
2403,solid,33148.5
2404,pursued,33135
2405,necessarily,33108.1
2406,build,33084.4
2407,attempted,33080.5
2408,centuries,33059.9
2409,eggs,33059.9
2410,equivalent,33033.8
2411,hastily,33032.2
2412,burned,33008.5
2413,you'd,33008.5
2414,recent,33000.5
2415,oh,32957
2416,travel,32951.5
2417,cries,32925.4
2418,noon,32919.9
2419,crying,32901.7
2420,generations,32858.9
2421,located,32835.2
2422,cabin,32809.1
2423,announcement,32782.2
2424,Britain,32752.9
2425,compared,32731.6
2426,handed,32720.5
2427,cease,32714.2
2428,smaller,32668.3
2429,circumstance,32666.7
2430,tent,32665.1
2431,frequent,32616.8
2432,alarm,32602.6
2433,nervous,32602.6
2434,beast,32586.8
2435,what's,32580.5
2436,aloud,32565.4
2437,independent,32519.5
2438,gates,32509.3
2439,distinction,32502.9
2440,essential,32487.9
2441,observation,32472.9
2442,stronger,32455.5
2443,recovered,32450.7
2444,belonging,32404.8
2445,loving,32402.4
2446,masters,32388.2
2447,writers,32341.5
2448,cf.,32326.5
2449,permanent,32324.9
2450,mortal,32284.6
2451,stern,32284.6
2452,gratitude,32278.2
2453,preserve,32248.2
2454,burden,32242.6
2455,aspect,32240.3
2456,millions,32199.1
2457,merry,32182.5
2458,knife,32177.8
2459,dread,32133.5
2460,clever,32114.5
2461,applicable,32052
2462,district,32050.4
2463,shadows,32038.5
2464,Jim,32031.4
2465,silk,32029.8
2466,failure,32022.7
2467,links,32009.3
2468,cent,31995
2469,sentiment,31990.3
2470,amid,31980
2471,profits,31968.9
2472,agent,31949.1
2473,finds,31934.9
2474,Russia,31928.6
2475,bade,31920.6
2476,Russian,31857.4
2477,desperate,31847.9
2478,union,31834.4
2479,imagined,31804.4
2480,contempt,31802
2481,raising,31786.2
2482,lords,31775.1
2483,hell,31770.3
2484,separated,31752.1
2485,grant,31743.4
2486,seriously,31736.3
2487,tribes,31726.8
2488,hit,31725.2
2489,enormous,31700.7
2490,defective,31696
2491,conviction,31688.8
2492,secured,31688.8
2493,mixed,31679.4
2494,insisted,31661.2
2495,wooden,31632.7
2496,prefer,31621.6
2497,prayers,31606.6
2498,fever,31586.8
2499,selected,31568.6
2500,daughters,31553.6
2501,treat,31550.4
2502,warning,31522.7
2503,flew,31518
2504,speaks,31489.5
2505,developed,31472.9
2506,impulse,31472.9
2507,slipped,31472.1
2508,ours,31465
2509,Johnson,31408.8
2510,mistaken,31390.6
2511,damages,31382.7
2512,ambition,31356.6
2513,resumed,31351.8
2514,christmas,31347.9
2515,yield,31347.1
2516,ideal,31343.1
2517,schools,31335.2
2518,confirmed,31324.1
2519,descended,31322.5
2520,rush,31290.9
2521,falls,31268
2522,deny,31254.5
2523,calculated,31233.2
2524,correct,31211.8
2525,perform,31210.2
2526,hadn't,31207
2527,somehow,31184.9
2528,accordingly,31181.7
2529,stayed,31165.9
2530,acquired,31144.5
2531,counsel,31135.1
2532,distress,31131.9
2533,sins,31105
2534,notion,31102.6
2535,discussion,31093.9
2536,constitution,31085.2
2537,Anne,31055.9
2538,hundreds,31006.1
2539,instrument,31001.3
2540,firmly,30976
2541,actions,30971.3
2542,steady,30965.7
2543,remarks,30933.3
2544,empire,30925.4
2545,elements,30909.6
2546,idle,30891.4
2547,pen,30885.8
2548,entering,30872.4
2549,online,30872.4
2550,Africa,30843.1
2551,permit,30835.2
2552,th',30812.3
2553,tide,30803.6
2554,vol,30800.4
2555,leaned,30798.8
2556,college,30750.6
2557,maintain,30737.9
2558,sovereign,30706.3
2559,tail,30699.9
2560,generation,30695.2
2561,crowded,30692.8
2562,fears,30679.4
2563,nights,30650.9
2564,limitation,30643.8
2565,tied,30625.6
2566,horrible,30622.4
2567,cat,30600.2
2568,displaying,30545.7
2569,port,30537.7
2570,male,30525.9
2571,experienced,30487.9
2572,opposed,30485.5
2573,treaty,30483.2
2574,contents,30481.6
2575,rested,30450.7
2576,mode,30448.3
2577,poured,30431.7
2578,les,30400.1
2579,occur,30399.3
2580,seeking,30389
2581,practically,30323.3
2582,abandoned,30312.3
2583,reports,30295.7
2584,eleven,30294.1
2585,sank,30292.5
2586,begins,30288.5
2587,founded,30249
2588,brings,30244.2
2589,trace,30238.7
2590,instinct,30233.9
2591,collected,30227.6
2592,Scotland,30202.3
2593,characteristic,30186.5
2594,chose,30184.1
2595,cheerful,30177
2596,tribe,30165.9
2597,costs,30125.6
2598,threatened,30120.8
2599,arrangement,30110.5
2600,western,30106.6
2601,sang,30102.6
2602,beings,30093.1
2603,Sam,30027.5
2604,pressure,30019.6
2605,politics,30010.8
2606,sorts,29999.8
2607,shelter,29992.7
2608,rude,29987.1
2609,scientific,29984
2610,revealed,29965
2611,winds,29930.9
2612,riding,29915.1
2613,scenes,29905.6
2614,shake,29900.9
2615,industry,29891.4
2616,claims,29884.3
2617,pp.,29884.3
2618,merit,29862.9
2619,profession,29855
2620,lamp,29830.5
2621,interview,29817
2622,territory,29813.1
2623,sleeping,29806.7
2624,sex,29802.8
2625,coffee,29791.7
2626,devotion,29791.7
2627,thereof,29758.5
2628,creation,29755.3
2629,trail,29747.4
2630,Romans,29746.6
2631,supported,29741.9
2632,requires,29704.7
2633,fathers,29703.9
2634,prospect,29680.9
2635,obey,29679.4
2636,Alexander,29667.5
2637,shone,29662
2638,operation,29642.2
2639,northern,29598.7
2640,nurse,29567.8
2641,profound,29544.1
2642,hungry,29534.6
2643,Scott,29470.5
2644,sisters,29453.1
2645,assure,29451.5
2646,exceedingly,29445.2
2647,match,29445.2
2648,wrath,29406.4
2649,continually,29405.6
2650,rest.,29404
2651,gifts,29381.1
2652,folly,29369.2
2653,chain,29362.9
2654,uniform,29359
2655,debt,29346.3
2656,teaching,29345.5
2657,venture,29333.6
2658,execution,29331.3
2659,shoes,29324.1
2660,mood,29319.4
2661,crew,29317
2662,perceive,29302
2663,accounts,29288.5
2664,eating,29284.6
2665,multitude,29272.7
2666,declare,29260.1
2667,yard,29253.7
2668,o'er,29218.1
2669,astonishment,29188.1
2670,version,29178.6
2671,vague,29158
2672,odd,29121.6
2673,grateful,29103.4
2674,nearest,29094.7
2675,infinite,29093.9
2676,elsewhere,29086
2677,copying,29053.6
2678,apartment,29045.7
2679,activity,29037
2680,wives,29022.7
2681,parted,29014
2682,security,29002.2
2683,cared,28977.6
2684,sensible,28974.5
2685,owing,28972.1
2686,Martin,28942
2687,Saturday,28923.8
2688,cottage,28919.1
2689,Jews,28880.3
2690,leaning,28852.6
2691,capacity,28840.8
2692,joe,28833.6
2693,settle,28821
2694,referred,28805.2
2695,Francis,28802.8
2696,holder,28802
2697,involved,28795.7
2698,sunshine,28794.1
2699,Dutch,28790.1
2700,council,28741.1
2701,princes,28733.2
2702,ate,28730
2703,examination,28722.1
2704,steel,28720.5
2705,strangers,28717.3
2706,beheld,28689.7
2707,test,28684.1
2708,noted,28678.6
2709,slightest,28678.6
2710,widow,28660.4
2711,charity,28623.2
2712,realized,28608.2
2713,element,28584.4
2714,shed,28565.4
2715,errors,28560.7
2716,communication,28547.2
2717,reflection,28544.9
2718,attacked,28530.6
2719,organization,28527.5
2720,maintained,28505.3
2721,restored,28491.1
2722,folks,28478.4
2723,concealed,28468.1
2724,accordance,28450.7
2725,heavens,28450.7
2726,star,28433.3
2727,examined,28407.2
2728,deeds,28369.2
2729,wordforms,28357.4
2730,somebody,28352.6
2731,incident,28345.5
2732,oath,28324.1
2733,guest,28321
2734,bar,28297.3
2735,row,28295.7
2736,poverty,28267.2
2737,bottle,28240.3
2738,prevented,28237.9
2739,bless,28226.8
2740,stir,28214.2
2741,intense,28207.1
2742,completed,28162
2743,quarrel,28149.3
2744,touching,28146.9
2745,inner,28146.1
2746,available,28136.7
2747,fix,28136.7
2748,resistance,28131.9
2749,unusual,28120.8
2750,deed,28114.5
2751,derive,28109.8
2752,hollow,28106.6
2753,suspected,28105.8
2754,contains,28103.4
2755,sighed,28101.8
2756,province,28082.9
2757,deserted,28082.1
2758,establishment,28072.6
2759,vote,28063.9
2760,muttered,28043.3
2761,thither,28028.3
2762,oxford,28020.4
2763,cavalry,28018.8
2764,lofty,28017.2
2765,endure,27969.7
2766,succeed,27952.3
